family,endpoint,contrast,tp1,tp2,n_mice_1,n_mice_2,insufficient_support,mouse_mean_1,mouse_mean_2,mouse_range_1,mouse_range_2,hedges_g,g_shrunk_skeptical,g_shrunk_neutral,g_shrunk_optimistic,pooled_std,g_pathological,bootstrap_range_min,bootstrap_range_max,n_unique_resamples,n_required_80pct,n_required_skeptical,n_required_neutral,n_required_optimistic,normalization_mode,hedges_g_no_none,clr_none_sensitivity,sham_percentile,normalization_sign_reverse,normalization_g_collapse,normalization_magnitude_disagree,hedges_g_sham_ref,endpoint_axis,min_prevalence_sweep_value,headline_rule_version,unassigned_rate_mouse_mean_1,unassigned_rate_mouse_mean_2,composite_label,support_sensitive,cell_type,stratifier_basis,observed_range,threshold_sensitive,headline_demoted_reason,is_headline
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,1,True,0.18857116858485817,0.12635089041851566,0.003629134822040969,0.0,,,,,,False,,,0,,,,,sham_reference_v2_continuous,,,,,,,,,,,,,c:neutrophil,True,,composite_label,0.003629134822040969,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,1.3877787807814457e-17,-0.05726170188552665,0.058709633688768886,0.046008092074815155,-0.8773635567703225,-0.16293083632872674,-0.41854538189903595,-0.6886385675683672,0.037294656534931706,False,-2.151584702945892,-0.6668685226536227,5,21.0,592.0,90.0,34.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:neutrophil,True,,composite_label,0.058709633688768886,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,1.3877787807814457e-17,0.17643957089361859,0.058709633688768886,0.07325068297652054,2.148022261139815,0.2939677452968584,0.8336168814363393,1.5406982767702295,0.046937414831869854,False,2.148022261139815,4.147577521922837,5,4.0,182.0,23.0,7.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:neutrophil,True,,composite_label,0.07325068297652054,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,1,True,1.3877787807814457e-17,0.13826439715471006,0.058709633688768886,0.0,,,,,,False,,,0,,,,,sham_reference_v2_continuous,,,,,,,,,,,,,c:neutrophil,True,,composite_label,0.058709633688768886,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,2,2,False,-0.05726170188552665,0.17643957089361859,0.046008092074815155,0.07325068297652054,3.0876805217637235,0.3161376798218549,0.9674029022104371,1.9947154172353367,0.04325045402331456,False,3.0876805217637235,6.715007905946363,5,2.0,158.0,17.0,4.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:neutrophil,True,,composite_label,0.07325068297652054,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,2,1,True,-0.05726170188552665,0.13826439715471006,0.046008092074815155,0.0,,,,,,False,,,0,,,,,sham_reference_v2_continuous,,,,,,,,,,,,,c:neutrophil,True,,composite_label,0.046008092074815155,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,1,True,0.17643957089361859,0.13826439715471006,0.07325068297652054,0.0,,,,,,False,,,0,,,,,sham_reference_v2_continuous,,,,,,,,,,,,,c:neutrophil,True,,composite_label,0.07325068297652054,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,0.0,0.00876698803675452,0.03500524603694388,0.022917582560987748,0.23946995210263494,0.04762090425936835,0.11930736460231306,0.19130170267537958,0.02091998351186411,False,-0.435629840524427,1.3100165584502452,5,274.0,6923.0,1103.0,429.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.03500524603694388,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.09083339868124882,0.03500524603694388,0.05811086329127996,1.5302165506109418,0.24797776243233083,0.667431265842181,1.1564743128641133,0.03391990449044928,False,1.4421847484416084,3.914150637400719,5,7.0,256.0,36.0,12.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.05811086329127996,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.17953274642887346,0.03500524603694388,0.04565844734635757,3.566297907289446,0.3139556684629472,0.9934502975011013,2.1647348592069977,0.02876656507208969,False,3.566297907289446,6.606747535203582,5,2.0,160.0,16.0,4.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.04565844734635757,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,0.00876698803675452,0.09083339868124882,0.022917582560987748,0.05811086329127996,1.5014430190186898,0.2450469147510094,0.6580106419922583,1.1370710484124313,0.031233347654780454,False,1.3886288648958187,5.541439235607202,5,7.0,262.0,37.0,13.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.05811086329127996,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,2,False,0.00876698803675452,0.17953274642887346,0.022917582560987748,0.04565844734635757,3.820146534431397,0.3106628579544921,0.9989426757836752,2.2391794872667634,0.025543636215894342,False,3.820146534431397,9.654221054329652,5,2.0,163.0,16.0,4.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.04565844734635757,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,2,False,0.09083339868124882,0.17953274642887346,0.05811086329127996,0.04565844734635757,1.371683044485205,0.23089363884890687,0.6136764552510767,1.0480484786438917,0.03695120514454818,False,1.2954572955150558,2.9474697138577906,5,9.0,295.0,42.0,15.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.05811086329127996,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,0.0,0.08627795295756556,0.0198171122537667,0.10926828103717354,0.8879125121520733,0.16460521448881762,0.42310791429062566,0.6966002174574849,0.05552538873996545,False,0.7987616336157426,8.126430858439743,5,20.0,580.0,88.0,33.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.10926828103717354,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.10323071539223158,0.0198171122537667,0.007325688496164773,5.584017163280927,0.27119222839951995,0.946819753674256,2.5103317945304613,0.010563896653475355,False,5.584017163280927,17.65049451133062,5,1.0,214.0,18.0,3.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.0198171122537667,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.08454317919066673,0.0198171122537667,0.04131097889108709,2.1087821969850014,0.29193433820422376,0.8250740273072865,1.518237169181032,0.022909140724928084,False,2.064746814588269,6.066829936188238,5,4.0,185.0,24.0,7.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.04131097889108709,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,2,2,False,0.08627795295756556,0.10323071539223158,0.10926828103717354,0.007325688496164773,0.17691492370734427,0.03527258546341276,0.08828476091361899,0.1414212807373245,0.05475678714269488,False,-5.8785508172310355,11.168042896988867,5,502.0,12618.0,2015.0,785.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.10926828103717354,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,2,2,False,0.08627795295756556,0.08454317919066673,0.10926828103717354,0.04131097889108709,-0.016971868401851973,-0.003394275910181752,-0.008485781433356137,-0.013577396949180792,0.05840837743371789,False,-1.5594308838846789,1.4634467826137565,5,54498.0,1362522.0,217999.0,85154.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.10926828103717354,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,2,False,0.10323071539223158,0.08454317919066673,0.007325688496164773,0.04131097889108709,-0.5090439171123639,-0.09923729010134859,-0.25046557912441686,-0.40461398653105735,0.020977742305135483,False,-6.137779118774894,0.30701406739686016,5,61.0,1594.0,251.0,96.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.04131097889108709,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,0.0,0.07887649802161523,0.020876587832941662,0.06257727290504494,1.3664940591652461,0.23029557973542042,0.6118411172293685,1.0444381083163952,0.03298388623168516,False,1.2498961168308382,6.030823228158032,5,9.0,296.0,42.0,15.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.06257727290504494,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.15871997367204377,0.020876587832941662,0.06163238574198043,2.787587231648892,0.31372948052190625,0.9381613384542918,1.8673140365337628,0.032536068031473936,False,2.749605987556024,10.375870017497256,5,3.0,160.0,18.0,5.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.06163238574198043,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.07830765600868403,0.020876587832941662,0.06759629780993903,1.2649989502707693,0.21809908685151488,0.5749922588625179,0.9730709147116351,0.035373335286471415,False,1.1474738670797273,6.137062288462356,5,10.0,331.0,48.0,17.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.06759629780993903,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,2,2,False,0.07887649802161523,0.15871997367204377,0.06257727290504494,0.06163238574198043,1.0389112392204176,0.1875403339026507,0.4866283817943521,0.8092915425760441,0.043916016601237715,False,0.8953918526360211,2.0607368445766276,5,15.0,447.0,67.0,24.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.06257727290504494,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,2,2,False,0.07887649802161523,0.07830765600868403,0.06257727290504494,0.06759629780993903,-0.007057537930016789,-0.0014115005554825944,-0.003528757979799183,-0.005646023313466404,0.04605750362818865,False,-0.6276489726330489,0.6068712964111359,5,315161.0,7879081.0,1260649.0,492439.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.06759629780993903,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,2,False,0.15871997367204377,0.07830765600868403,0.06163238574198043,0.06759629780993903,-1.0046357065073386,-0.18250685405105124,-0.4725114499463196,-0.7839282351061476,0.04573786847312149,False,-2.117819161716387,-0.8385264772394029,5,16.0,472.0,71.0,26.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:non_myeloid_immune,False,,composite_label,0.06759629780993903,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,0.0,-0.0017840096831391594,0.04147422458950567,0.008261091196079595,-0.04821276654767684,-0.009640312447000686,-0.024102881620968037,-0.03856797198496801,0.021144484700807327,False,-3.1156205042023193,2.622013022839696,5,6754.0,168911.0,27021.0,10554.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.04147422458950567,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.08196952679785788,0.04147422458950567,0.04794973204096248,1.4776439700451103,0.24256613508606,0.6501056540896903,1.1209284103589305,0.03169892785292927,False,1.4594430314955773,2.9193868547632555,5,8.0,267.0,38.0,13.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.04794973204096248,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.16862857849717575,0.04147422458950567,0.006950150538873878,4.582800172276229,0.2956449057774714,0.9908206174332712,2.4040108107423763,0.021026268676430475,False,4.550943693338165,31.13859636897858,5,1.0,180.0,16.0,3.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.04147422458950567,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,-0.0017840096831391594,0.08196952679785788,0.008261091196079595,0.04794973204096248,1.9672394369303554,0.28366763370843606,0.7920428253830711,1.4349582287414906,0.024328082695467636,False,1.8977729383033748,14.903379149939783,5,5.0,196.0,26.0,8.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.04794973204096248,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D7,D1,D7,2,2,False,-0.0017840096831391594,0.16862857849717575,0.008261091196079595,0.006950150538873878,18.04002230260077,,,,0.005397921365279246,True,18.04002230260077,28.701229715749953,5,1.0,inf,inf,inf,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.008261091196079595,False,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D3_vs_D7,D3,D7,2,2,False,0.08196952679785788,0.16862857849717575,0.04794973204096248,0.006950150538873878,2.0441125271294984,0.28834185809617885,0.8104162589502311,1.4806241682755747,0.024225407093138356,False,1.9826471929589824,18.19223373668515,5,4.0,189.0,24.0,8.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.04794973204096248,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D1,Sham,D1,2,2,False,-1.3877787807814457e-17,0.06825584054155245,0.051200489258834275,0.03713956904792287,1.2332646971380028,0.21409095144014442,0.5631042944088295,0.9504714629537454,0.03162608768647109,False,1.1090531524619436,2.8881352177200346,5,11.0,343.0,50.0,18.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.051200489258834275,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D3,Sham,D3,2,2,False,-1.3877787807814457e-17,0.19542899288990262,0.051200489258834275,0.01023695401404856,4.277551902007548,0.3023277263875694,0.9977539129675311,2.347987094118664,0.026106921150481098,False,4.247961993840666,24.675781734739,5,1.0,172.0,16.0,3.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.051200489258834275,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,Sham_vs_D7,Sham,D7,2,2,False,-1.3877787807814457e-17,0.13378374554679726,0.051200489258834275,0.11116678882377601,1.2492403006612849,0.2161202977477569,0.5691104887679447,0.9618650438886448,0.06119547580853918,False,1.1121872644780109,4.226904696752875,5,11.0,337.0,49.0,17.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.11116678882377601,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D3,D1,D3,2,2,False,0.06825584054155245,0.19542899288990262,0.03713956904792287,0.01023695401404856,3.7726762357625687,0.3113657285657898,0.9982907436633676,2.2260514474351205,0.019262287095197023,False,3.7558609620093386,16.270792678849368,5,2.0,162.0,16.0,4.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.03713956904792287,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D1_vs_D7,D1,D7,2,2,False,0.06825584054155245,0.13378374554679726,0.03713956904792287,0.11116678882377601,0.638948593325443,0.12277727142681973,0.3115254273910009,0.5059945011763091,0.05860333293946565,False,0.3060120312427795,3.7268314406389553,5,39.0,1042.0,162.0,62.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.11116678882377601,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_endothelial,D3_vs_D7,D3,D7,2,2,False,0.19542899288990262,0.13378374554679726,0.01023695401404856,0.11116678882377601,-0.6310777370963044,-0.12138142171773796,-0.30787548012411065,-0.4998850948493873,0.05581856806851049,False,-13.087446753524095,-0.5811270067685776,5,40.0,1066.0,166.0,63.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.11116678882377601,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D1,Sham,D1,2,2,False,0.0,-0.002743098486888612,0.0056046269305009,0.024516020346264267,-0.12465831319012927,-0.02489297970667954,-0.062268679327080405,-0.09968792255419337,0.012574250441363686,False,-3.0589233494884263,1.9402156323911566,5,1011.0,25333.0,4049.0,1580.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.024516020346264267,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.14862694934058696,0.0056046269305009,0.02070639307837019,7.918300589855203,0.2178364997655905,0.8049151190453009,2.4672530808887783,0.010725746563131081,False,7.918300589855203,32.41814264253443,5,1.0,331.0,25.0,3.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.02070639307837019,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.22164245564835244,0.0056046269305009,0.017583505458384635,13.725494273770684,,,,0.009227560718238843,True,13.725494273770684,46.98856574551193,5,1.0,inf,inf,inf,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.017583505458384635,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D3,D1,D3,2,2,False,-0.002743098486888612,0.14862694934058696,0.024516020346264267,0.02070639307837019,5.390853959743389,0.2760201567469571,0.9570701586077883,2.49788681486075,0.016045170363184216,False,5.390853959743389,9.031196024824837,5,1.0,207.0,18.0,3.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.024516020346264267,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D1_vs_D7,D1,D7,2,2,False,-0.002743098486888612,0.22164245564835244,0.024516020346264267,0.017583505458384635,8.499920548013852,0.2066883922842399,0.7705428344356149,2.4231690909246906,0.015084884137966438,False,8.499920548013852,15.380880019691116,5,1.0,368.0,27.0,3.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.024516020346264267,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_stromal,D3_vs_D7,D3,D7,2,2,False,0.14862694934058696,0.22164245564835244,0.02070639307837019,0.017583505458384635,3.0718370647607474,0.3160946850806876,0.9661314578542385,1.9883975703972985,0.01358247380377576,False,3.0718370647607474,5.41863041842654,5,2.0,158.0,17.0,4.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:stromal,False,,composite_label,0.02070639307837019,True,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D1,Sham,D1,2,2,False,0.0,0.005792807840826919,0.02473101224866625,0.04446358808032502,0.1301205153461216,0.025980115230684015,0.06499148308240416,0.1040523686039839,0.025439308323048516,False,-0.7596701910272147,1.2950588561996192,5,928.0,23258.0,3717.0,1450.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:unassigned,False,,composite_label,0.04446358808032502,True,,False
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D3,Sham,D3,2,2,False,0.0,0.0612831011728269,0.02473101224866625,0.008105357054092155,2.691136966716178,0.3121567004450197,0.9262926443982502,1.8228691679636966,0.013012684002714443,False,2.6447036074308348,10.384469968358168,5,3.0,162.0,19.0,5.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:unassigned,False,,composite_label,0.02473101224866625,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,Sham_vs_D7,Sham,D7,2,2,False,0.0,0.10786069392182471,0.02473101224866625,0.042624268039209656,2.501442171415441,0.30773321123601527,0.8991034694247187,1.7304576822305398,0.02463965905162889,False,2.501442171415441,5.969269983434704,5,3.0,166.0,20.0,6.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:unassigned,False,,composite_label,0.042624268039209656,False,,True
B_continuous_neighborhood,vs_sham_mean_delta_lineage_immune,D1_vs_D3,D1,D3,2,2,False,0.005792807840826919,0.0612831011728269,0.04446358808032502,0.008105357054092155,1.4031557431280968,0.2344680077762679,0.624706000617153,1.0698646262007763,0.022598160754534555,False,1.3221120478441193,10.95883156266356,5,8.0,286.0,41.0,14.0,sham_reference_v2_continuous,,,,,,,,,,,,,c:unassigned,False,,composite_label,0.04446358808032502,True,,True
